dni_medico,nombre_especialidad
12707105,Especialidad_975
86296122,Especialidad_9
29725377,Especialidad_272
13681899,Especialidad_30
81467895,Especialidad_142
39539056,Especialidad_475
35632052,Especialidad_652
83925151,Especialidad_894
94093277,Especialidad_965
91634656,Especialidad_627
31272694,Especialidad_148
91448360,Especialidad_107
41846295,Especialidad_731
20859550,Especialidad_727
43733757,Especialidad_381
54511997,Especialidad_386
69299843,Especialidad_364
15471363,Especialidad_563
32303515,Especialidad_599
91661693,Especialidad_160
56776477,Especialidad_906
68387173,Especialidad_296
19269571,Especialidad_25
21575586,Especialidad_541
75145887,Especialidad_605
35415522,Especialidad_820
26157044,Especialidad_942
29856000,Especialidad_575
52576313,Especialidad_848
33506433,Especialidad_525
18602980,Especialidad_205
38567148,Especialidad_138
82918717,Especialidad_670
12417317,Especialidad_379
44940527,Especialidad_11
36202060,Especialidad_563
45322786,Especialidad_158
43351946,Especialidad_166
90341170,Especialidad_435
63772497,Especialidad_386
66118892,Especialidad_516
23626479,Especialidad_30
93093135,Especialidad_105
80111304,Especialidad_184
95778600,Especialidad_115
10471967,Especialidad_597
58005267,Especialidad_507
55474012,Especialidad_27
67344692,Especialidad_41
27624950,Especialidad_238
54808547,Especialidad_268
51423497,Especialidad_144
55693389,Especialidad_626
55243666,Especialidad_18
28822933,Especialidad_447
87778874,Especialidad_166
16030079,Especialidad_696
75583474,Especialidad_673
88695406,Especialidad_719
99370091,Especialidad_772
55146067,Especialidad_762
33214095,Especialidad_533
20964776,Especialidad_554
15493849,Especialidad_82
56781502,Especialidad_154
16555054,Especialidad_879
54368077,Especialidad_66
42297466,Especialidad_170
22025496,Especialidad_165
85592818,Especialidad_729
92746673,Especialidad_481
46950358,Especialidad_602
53022668,Especialidad_885
65773395,Especialidad_495
24649250,Especialidad_516
89092925,Especialidad_70
81964249,Especialidad_422
66186031,Especialidad_522
99200176,Especialidad_353
32692645,Especialidad_473
91580141,Especialidad_489
13720137,Especialidad_396
66507123,Especialidad_910
25387308,Especialidad_344
77977144,Especialidad_475
82755464,Especialidad_61
81467895,Especialidad_413
60235345,Especialidad_523
98700536,Especialidad_766
34804534,Especialidad_905
26077885,Especialidad_827
50117256,Especialidad_976
35733081,Especialidad_88
18227883,Especialidad_724
93398071,Especialidad_947
24810856,Especialidad_136
62314279,Especialidad_461
35290765,Especialidad_75
35385544,Especialidad_146
45086740,Especialidad_588
10232925,Especialidad_964
10457302,Especialidad_136
21081448,Especialidad_964
30725187,Especialidad_992
84157343,Especialidad_802
58126466,Especialidad_781
15217651,Especialidad_132
20895224,Especialidad_184
48018223,Especialidad_66
83188760,Especialidad_842
67450186,Especialidad_616
60654841,Especialidad_247
96144581,Especialidad_610
69244193,Especialidad_716
25702314,Especialidad_88
60497274,Especialidad_684
59956437,Especialidad_188
33989429,Especialidad_719
77462401,Especialidad_306
36343524,Especialidad_393
37500624,Especialidad_774
11164795,Especialidad_833
81420408,Especialidad_894
77344917,Especialidad_27
59692620,Especialidad_971
20843045,Especialidad_415
26998271,Especialidad_663
37898761,Especialidad_991
63402612,Especialidad_286
50432804,Especialidad_428
41722672,Especialidad_702
49985345,Especialidad_970
24140978,Especialidad_49
90656766,Especialidad_643
35205855,Especialidad_714
46082778,Especialidad_634
79996142,Especialidad_766
46756817,Especialidad_400
43812634,Especialidad_350
59566204,Especialidad_23
19570684,Especialidad_149
21662427,Especialidad_408
43125826,Especialidad_344
68031301,Especialidad_617
85690805,Especialidad_305
14245687,Especialidad_994
21465588,Especialidad_9
85676787,Especialidad_973
32195303,Especialidad_155
22468629,Especialidad_227
43967490,Especialidad_564
83133984,Especialidad_339
57283060,Especialidad_315
67575372,Especialidad_260
19464757,Especialidad_755
77606360,Especialidad_796
49222993,Especialidad_394
35651721,Especialidad_195
15128291,Especialidad_556
27758302,Especialidad_21
65700345,Especialidad_191
21372155,Especialidad_290
44933313,Especialidad_64
25181163,Especialidad_334
54887101,Especialidad_2
24533375,Especialidad_801
28938593,Especialidad_522
84998609,Especialidad_580
19156238,Especialidad_735
94460403,Especialidad_449
51279405,Especialidad_525
64278903,Especialidad_185
29978773,Especialidad_638
85684634,Especialidad_604
33325365,Especialidad_985
67596504,Especialidad_945
93035473,Especialidad_855
90952350,Especialidad_325
19989675,Especialidad_939
98579507,Especialidad_548
43871011,Especialidad_1000
30387626,Especialidad_892
87873621,Especialidad_315
49171392,Especialidad_449
60548002,Especialidad_721
65653680,Especialidad_585
42343498,Especialidad_531
39004326,Especialidad_578
87887506,Especialidad_911
23595681,Especialidad_213
15762148,Especialidad_772
27719005,Especialidad_722
74480855,Especialidad_857
49181118,Especialidad_388
69563269,Especialidad_680
98664846,Especialidad_727
99420699,Especialidad_718
13987734,Especialidad_259
71155971,Especialidad_735
22579168,Especialidad_586
33760343,Especialidad_221
32692645,Especialidad_498
14359993,Especialidad_465
72024233,Especialidad_793
54195150,Especialidad_524
50750315,Especialidad_320
50821542,Especialidad_914
38287965,Especialidad_822
31877165,Especialidad_626
44749571,Especialidad_761
44475846,Especialidad_843
10232925,Especialidad_925
61393394,Especialidad_766
70305326,Especialidad_945
92457309,Especialidad_489
92518320,Especialidad_837
51385740,Especialidad_243
92943531,Especialidad_756
25006762,Especialidad_729
74432810,Especialidad_171
52771030,Especialidad_815
33145524,Especialidad_610
23184139,Especialidad_985
61720667,Especialidad_680
77443981,Especialidad_157
78754224,Especialidad_871
55764727,Especialidad_512
29752882,Especialidad_203
45903460,Especialidad_698
19743608,Especialidad_639
80870367,Especialidad_923
53793137,Especialidad_969
26433334,Especialidad_363
27579385,Especialidad_550
95712297,Especialidad_297
98121574,Especialidad_606
34400521,Especialidad_158
91690821,Especialidad_66
16556070,Especialidad_527
74028311,Especialidad_679
22778215,Especialidad_799
21446773,Especialidad_955
89027421,Especialidad_500
97124934,Especialidad_12
94821935,Especialidad_321
83398505,Especialidad_445
66875735,Especialidad_331
89988193,Especialidad_512
69233707,Especialidad_668
92688633,Especialidad_206
22268978,Especialidad_932
38845655,Especialidad_460
59952078,Especialidad_431
12713129,Especialidad_47
57879022,Especialidad_493
43499907,Especialidad_334
46773899,Especialidad_856
41580487,Especialidad_318
89553921,Especialidad_546
29027340,Especialidad_641
54814777,Especialidad_619
82180348,Especialidad_561
58126466,Especialidad_182
75997088,Especialidad_618
67573264,Especialidad_709
88583140,Especialidad_789
39388550,Especialidad_353
22010282,Especialidad_682
52550715,Especialidad_490
43967490,Especialidad_508
73158537,Especialidad_553
85518513,Especialidad_755
65003430,Especialidad_58
17893401,Especialidad_897
49936500,Especialidad_517
99056326,Especialidad_886
68109774,Especialidad_426
52193323,Especialidad_830
34806142,Especialidad_360
98732175,Especialidad_27
61400780,Especialidad_128
28001029,Especialidad_672
30458897,Especialidad_154
93067779,Especialidad_668
51862393,Especialidad_91
24536078,Especialidad_643
71187499,Especialidad_863
78116294,Especialidad_334
18340838,Especialidad_120
38678362,Especialidad_497
32998751,Especialidad_862
54665808,Especialidad_40
51022093,Especialidad_671
44749571,Especialidad_354
76574051,Especialidad_476
41856502,Especialidad_68
74432810,Especialidad_774
81377730,Especialidad_684
48012937,Especialidad_848
61554182,Especialidad_822
30044020,Especialidad_401
50059763,Especialidad_806
46608663,Especialidad_992
32073478,Especialidad_64
23232237,Especialidad_808
19692569,Especialidad_448
33846857,Especialidad_484
67001884,Especialidad_803
66708855,Especialidad_869
94550232,Especialidad_789
88079916,Especialidad_714
57056521,Especialidad_784
74488425,Especialidad_526
64429235,Especialidad_445
88101642,Especialidad_88
65176680,Especialidad_443
86321469,Especialidad_393
26492329,Especialidad_352
41542558,Especialidad_541
21723415,Especialidad_459
69082779,Especialidad_687
79332274,Especialidad_539
36426143,Especialidad_353
48119529,Especialidad_401
52598774,Especialidad_460
71903170,Especialidad_178
31947471,Especialidad_538
94275151,Especialidad_805
72086333,Especialidad_95
23650578,Especialidad_350
12152454,Especialidad_626
85682606,Especialidad_955
34929602,Especialidad_110
16880910,Especialidad_765
58648084,Especialidad_521
51347779,Especialidad_321
50932413,Especialidad_269
81835941,Especialidad_131
48406534,Especialidad_363
51967874,Especialidad_601
93380102,Especialidad_886
62394198,Especialidad_745
43662843,Especialidad_939
48757361,Especialidad_348
48467594,Especialidad_607
36424987,Especialidad_652
44861924,Especialidad_453
39960625,Especialidad_538
54177075,Especialidad_169
85475729,Especialidad_828
49683939,Especialidad_256
77694552,Especialidad_821
93964647,Especialidad_655
84072441,Especialidad_603
15177761,Especialidad_932
44819223,Especialidad_955
61463891,Especialidad_449
14539278,Especialidad_445
73315063,Especialidad_280
61842109,Especialidad_539
28461891,Especialidad_777
20312769,Especialidad_431
71677431,Especialidad_505
19800196,Especialidad_807
46986759,Especialidad_901
33424965,Especialidad_145
81835941,Especialidad_463
28131420,Especialidad_854
91476913,Especialidad_194
64091354,Especialidad_8
40366052,Especialidad_368
10508758,Especialidad_187
68159605,Especialidad_746
10933438,Especialidad_669
33975962,Especialidad_34
38778416,Especialidad_452
59058546,Especialidad_791
82843538,Especialidad_573
92396651,Especialidad_208
62394198,Especialidad_489
80255223,Especialidad_133
33530907,Especialidad_412
20881280,Especialidad_229
27809164,Especialidad_284
58094044,Especialidad_443
20939991,Especialidad_790
96938701,Especialidad_817
87856276,Especialidad_672
32138007,Especialidad_560
48852826,Especialidad_778
71664533,Especialidad_728
46633998,Especialidad_981
14514347,Especialidad_209
12811103,Especialidad_223
56706710,Especialidad_369
48978420,Especialidad_542
67650119,Especialidad_683
46756066,Especialidad_998
15310522,Especialidad_974
33437595,Especialidad_75
64832596,Especialidad_228
95967829,Especialidad_259
12707105,Especialidad_823
25785412,Especialidad_63
52843676,Especialidad_570
39460705,Especialidad_858
86951646,Especialidad_476
57494357,Especialidad_112
92985799,Especialidad_403
80708629,Especialidad_840
22522759,Especialidad_192
69823326,Especialidad_914
59981217,Especialidad_39
63434390,Especialidad_805
83378824,Especialidad_718
37103762,Especialidad_918
87229029,Especialidad_2
36789625,Especialidad_797
29507157,Especialidad_37
48379651,Especialidad_269
89156465,Especialidad_225
31464241,Especialidad_407
70319383,Especialidad_933
43019109,Especialidad_960
69244095,Especialidad_235
73990734,Especialidad_934
65499736,Especialidad_710
28676953,Especialidad_204
86273568,Especialidad_601
64968538,Especialidad_946
36759632,Especialidad_461
19488522,Especialidad_968
94121390,Especialidad_298
45358886,Especialidad_457
87300882,Especialidad_331
74341778,Especialidad_559
53904970,Especialidad_65
85458496,Especialidad_438
78530813,Especialidad_110
98732175,Especialidad_808
59242655,Especialidad_68
59486095,Especialidad_812
18047134,Especialidad_429
12421269,Especialidad_931
39196339,Especialidad_491
61964636,Especialidad_719
52745861,Especialidad_929
41870392,Especialidad_683
75753239,Especialidad_923
84668400,Especialidad_536
19635740,Especialidad_142
57946328,Especialidad_41
19789952,Especialidad_494
65731724,Especialidad_736
40841474,Especialidad_951
37855934,Especialidad_568
54511997,Especialidad_137
70559008,Especialidad_155
47434558,Especialidad_978
84499134,Especialidad_597
19595231,Especialidad_978
15151695,Especialidad_356
52132541,Especialidad_876
94432214,Especialidad_852
50917207,Especialidad_166
23090212,Especialidad_846
67664889,Especialidad_885
12820269,Especialidad_335
84609838,Especialidad_540
47567040,Especialidad_818
10474107,Especialidad_8
77274134,Especialidad_299
96681076,Especialidad_68
67090180,Especialidad_753
58676375,Especialidad_930
61670884,Especialidad_440
98633495,Especialidad_27
41112210,Especialidad_862
91206767,Especialidad_391
57272628,Especialidad_291
60825929,Especialidad_131
89710308,Especialidad_489
85340143,Especialidad_443
81308162,Especialidad_98
54302685,Especialidad_492
88599357,Especialidad_202
31738292,Especialidad_299
59566204,Especialidad_922
90306647,Especialidad_674
19149655,Especialidad_271
51656638,Especialidad_505
43335047,Especialidad_530
41162385,Especialidad_678
85651128,Especialidad_475
63127490,Especialidad_413
24718565,Especialidad_407
34341586,Especialidad_217
36988038,Especialidad_392
34133106,Especialidad_792
25991510,Especialidad_864
32532221,Especialidad_611
35632052,Especialidad_360
20630972,Especialidad_573
12701083,Especialidad_278
56142104,Especialidad_993
82613569,Especialidad_695
15625924,Especialidad_983
62046747,Especialidad_263
85708905,Especialidad_535
32639615,Especialidad_519
16388521,Especialidad_942
54577264,Especialidad_930
91011641,Especialidad_710
37898761,Especialidad_435
34457960,Especialidad_467
88524605,Especialidad_538
87928511,Especialidad_717
89271282,Especialidad_951
78895005,Especialidad_234
98529452,Especialidad_388
85959566,Especialidad_521
78718208,Especialidad_474
31386358,Especialidad_918
36421299,Especialidad_308
27624950,Especialidad_179
26367082,Especialidad_493
47827437,Especialidad_42
40685065,Especialidad_644
67562032,Especialidad_680
71677431,Especialidad_539
18204343,Especialidad_315
44978137,Especialidad_489
62010369,Especialidad_91
71654647,Especialidad_542
11753461,Especialidad_399
55982774,Especialidad_899
22319165,Especialidad_671
81505534,Especialidad_988
61907308,Especialidad_40
75356101,Especialidad_442
80835564,Especialidad_105
67521115,Especialidad_977
60650873,Especialidad_73
54427302,Especialidad_462
30809875,Especialidad_645
95305231,Especialidad_781
24560049,Especialidad_445
97015156,Especialidad_957
65280997,Especialidad_356
68938273,Especialidad_578
92060962,Especialidad_650
52572416,Especialidad_467
79300094,Especialidad_469
62252366,Especialidad_785
67254229,Especialidad_975
76879350,Especialidad_618
63272460,Especialidad_170
39180005,Especialidad_134
68442489,Especialidad_781
90001606,Especialidad_27
77096331,Especialidad_136
27525133,Especialidad_187
80744913,Especialidad_630
60654841,Especialidad_842
65885036,Especialidad_823
75088464,Especialidad_422
88388832,Especialidad_47
29027340,Especialidad_885
19334575,Especialidad_225
71077133,Especialidad_425
37861731,Especialidad_365
26564683,Especialidad_388
21372155,Especialidad_520
63147773,Especialidad_215
24406608,Especialidad_548
96284563,Especialidad_594
28001029,Especialidad_10
41189703,Especialidad_355
91899991,Especialidad_451
70494129,Especialidad_828
47215010,Especialidad_818
52946732,Especialidad_150
26564683,Especialidad_176
57231479,Especialidad_875
33683217,Especialidad_624
52410972,Especialidad_23
87223138,Especialidad_643
13834414,Especialidad_86
63735637,Especialidad_744
66524197,Especialidad_571
16131999,Especialidad_309
83789294,Especialidad_622
66887490,Especialidad_551
57657593,Especialidad_335
29670783,Especialidad_815
74877785,Especialidad_865
57937532,Especialidad_233
48016034,Especialidad_607
18344952,Especialidad_573
52301901,Especialidad_563
73532246,Especialidad_223
81227981,Especialidad_285
76635863,Especialidad_204
52132541,Especialidad_55
62661886,Especialidad_419
18997976,Especialidad_233
71318365,Especialidad_705
39279245,Especialidad_331
74932375,Especialidad_476
45353960,Especialidad_680
69813567,Especialidad_254
82116910,Especialidad_658
33974308,Especialidad_954
88652117,Especialidad_370
16384496,Especialidad_578
78446500,Especialidad_177
41180695,Especialidad_559
20843045,Especialidad_426
77195463,Especialidad_271
91393979,Especialidad_765
56427947,Especialidad_754
49863283,Especialidad_61
37103762,Especialidad_108
55591144,Especialidad_357
92157922,Especialidad_849
45930315,Especialidad_68
52041121,Especialidad_888
35227696,Especialidad_852
96649325,Especialidad_450
31789702,Especialidad_992
52279364,Especialidad_876
72709940,Especialidad_181
80416336,Especialidad_258
98386476,Especialidad_81
24823888,Especialidad_590
31877165,Especialidad_821
60566725,Especialidad_65
18564699,Especialidad_356
74813722,Especialidad_582
38640701,Especialidad_669
84653703,Especialidad_672
59946692,Especialidad_849
44563831,Especialidad_756
82308365,Especialidad_892
97864559,Especialidad_367
40187859,Especialidad_253
48620633,Especialidad_256
48198968,Especialidad_639
55842946,Especialidad_52
36032250,Especialidad_548
28222354,Especialidad_796
81008104,Especialidad_48
42425883,Especialidad_841
87014909,Especialidad_200
45926406,Especialidad_114
15909047,Especialidad_999
26947854,Especialidad_920
27202130,Especialidad_50
15477579,Especialidad_734
98572232,Especialidad_91
58224529,Especialidad_479
65465637,Especialidad_589
46654135,Especialidad_834
36982366,Especialidad_639
45082613,Especialidad_741
71837563,Especialidad_805
56678712,Especialidad_289
81027277,Especialidad_170
92564493,Especialidad_497
22118211,Especialidad_990
41548995,Especialidad_473
65098495,Especialidad_947
35783003,Especialidad_390
57077315,Especialidad_243
37563856,Especialidad_832
39695783,Especialidad_385
49116830,Especialidad_294
64559719,Especialidad_20
72575123,Especialidad_151
19166600,Especialidad_151
27624028,Especialidad_161
80125552,Especialidad_412
81077873,Especialidad_940
14289416,Especialidad_215
51790348,Especialidad_197
34697116,Especialidad_566
27110478,Especialidad_543
23630443,Especialidad_998
88189638,Especialidad_835
89637601,Especialidad_525
69452404,Especialidad_882
83727445,Especialidad_143
44808190,Especialidad_837
12384086,Especialidad_516
84608388,Especialidad_658
98439174,Especialidad_171
47853080,Especialidad_516
21921518,Especialidad_577
42329352,Especialidad_48
65710540,Especialidad_126
40848492,Especialidad_20
78905566,Especialidad_934
45082613,Especialidad_32
83379066,Especialidad_28
28817959,Especialidad_969
32238725,Especialidad_53
27949337,Especialidad_759
81459716,Especialidad_889
66563835,Especialidad_592
22392382,Especialidad_76
23410033,Especialidad_443
88443754,Especialidad_14
23897489,Especialidad_816
32459880,Especialidad_797
53840571,Especialidad_405
23574101,Especialidad_450
28263267,Especialidad_206
99218981,Especialidad_749
15981890,Especialidad_576
36054843,Especialidad_416
44680217,Especialidad_938
49167778,Especialidad_897
87639099,Especialidad_256
49222993,Especialidad_774
41054531,Especialidad_808
38882411,Especialidad_512
18729838,Especialidad_889
54755860,Especialidad_692
48034485,Especialidad_424
52106165,Especialidad_951
15625924,Especialidad_203
12478082,Especialidad_135
13229839,Especialidad_298
36946671,Especialidad_438
41064280,Especialidad_737
20088025,Especialidad_860
46143157,Especialidad_185
12150050,Especialidad_816
50131428,Especialidad_658
12624382,Especialidad_203
70352005,Especialidad_29
95213741,Especialidad_89
77550095,Especialidad_265
41722672,Especialidad_570
72575123,Especialidad_404
79802172,Especialidad_438
44749571,Especialidad_730
59952810,Especialidad_496
48356603,Especialidad_583
88974398,Especialidad_660
68937958,Especialidad_76
23030899,Especialidad_486
26153837,Especialidad_763
75313708,Especialidad_1
81077873,Especialidad_686
60664323,Especialidad_379
23257154,Especialidad_789
88634730,Especialidad_546
58232114,Especialidad_472
43042557,Especialidad_153
23241114,Especialidad_118
84329128,Especialidad_437
19143568,Especialidad_146
20230493,Especialidad_552
86143962,Especialidad_135
90519224,Especialidad_38
32079553,Especialidad_243
51589484,Especialidad_724
67973897,Especialidad_283
70870826,Especialidad_946
16384496,Especialidad_164
40788968,Especialidad_43
55450824,Especialidad_630
91790335,Especialidad_649
63431383,Especialidad_640
67350975,Especialidad_531
38857871,Especialidad_305
13571484,Especialidad_264
27787386,Especialidad_526
14359993,Especialidad_223
59910210,Especialidad_545
62840318,Especialidad_287
97378645,Especialidad_288
93860678,Especialidad_755
96456944,Especialidad_98
75117506,Especialidad_363
91976613,Especialidad_848
15909047,Especialidad_703
52577725,Especialidad_786
52577725,Especialidad_568
14108833,Especialidad_775
11159729,Especialidad_227
48095753,Especialidad_629
39253582,Especialidad_620
41334142,Especialidad_454
77125278,Especialidad_994
97927087,Especialidad_858
75126219,Especialidad_695
31381469,Especialidad_812
20955671,Especialidad_409
22010282,Especialidad_466
60683058,Especialidad_371
57873407,Especialidad_439
22550894,Especialidad_340
70652440,Especialidad_713
88524605,Especialidad_890
87130458,Especialidad_231
80313190,Especialidad_866
52865081,Especialidad_34
84749397,Especialidad_366
14490183,Especialidad_158
96308419,Especialidad_571
55245156,Especialidad_734
40406345,Especialidad_215
44505956,Especialidad_171
59644863,Especialidad_481
46589805,Especialidad_89
92758050,Especialidad_373
75193016,Especialidad_629
79420288,Especialidad_917
14289416,Especialidad_162
26800386,Especialidad_193
74849225,Especialidad_36
20029101,Especialidad_512
34261770,Especialidad_240
80414376,Especialidad_826
29946950,Especialidad_621
14989036,Especialidad_184
36052205,Especialidad_62
23150410,Especialidad_588
76715418,Especialidad_28
72456188,Especialidad_417
58482192,Especialidad_485
64659563,Especialidad_821
66132462,Especialidad_765
89220047,Especialidad_377
19800196,Especialidad_268
13831074,Especialidad_616
71716114,Especialidad_328
77768117,Especialidad_706
60164492,Especialidad_592
59970163,Especialidad_888
95259359,Especialidad_810
73883748,Especialidad_807
64832596,Especialidad_602
70975153,Especialidad_574
63620272,Especialidad_78
99181857,Especialidad_962
60673934,Especialidad_426
39714301,Especialidad_573
74531559,Especialidad_327
28344813,Especialidad_325
36821557,Especialidad_648
21381104,Especialidad_69
88259479,Especialidad_193
84869392,Especialidad_782
14436682,Especialidad_918
41189703,Especialidad_74
81851190,Especialidad_807
88718139,Especialidad_667
55027021,Especialidad_624
67416838,Especialidad_194
16611948,Especialidad_224
51282807,Especialidad_334
66958983,Especialidad_553
56052340,Especialidad_228
27787386,Especialidad_970
57513700,Especialidad_711
84599418,Especialidad_508
65522582,Especialidad_42
85592818,Especialidad_774
84648918,Especialidad_415
62022397,Especialidad_282
19673810,Especialidad_624
91712158,Especialidad_133
82082338,Especialidad_602
76084467,Especialidad_198
41194632,Especialidad_746
48174904,Especialidad_156
85249718,Especialidad_486
93247334,Especialidad_494
83042785,Especialidad_329
94917877,Especialidad_865
10450301,Especialidad_392
40141220,Especialidad_102
24628304,Especialidad_320
66157615,Especialidad_456
66079230,Especialidad_189
98476801,Especialidad_494
50125494,Especialidad_683
21513289,Especialidad_497
26841716,Especialidad_351
94021424,Especialidad_799
46071092,Especialidad_855
97642157,Especialidad_421
82106915,Especialidad_679
49111943,Especialidad_628
69388971,Especialidad_94
90203061,Especialidad_291
36032250,Especialidad_489
86758419,Especialidad_286
24268667,Especialidad_872
19623454,Especialidad_693
50419833,Especialidad_801
56909672,Especialidad_991
94235856,Especialidad_540
32143820,Especialidad_641
50496360,Especialidad_178
44861924,Especialidad_708
62346837,Especialidad_408
40703225,Especialidad_466
78048068,Especialidad_236
51238076,Especialidad_55
57669504,Especialidad_521
62146010,Especialidad_210
20362107,Especialidad_563
55067068,Especialidad_759
21861980,Especialidad_331
84609393,Especialidad_875
85684634,Especialidad_146
59081496,Especialidad_613
59242655,Especialidad_736
62286389,Especialidad_914
26311583,Especialidad_766
92881566,Especialidad_302
64401657,Especialidad_516
72456188,Especialidad_70
19666767,Especialidad_297
35212914,Especialidad_533
19411578,Especialidad_937
87288425,Especialidad_214
66500659,Especialidad_584
85775515,Especialidad_438
92807987,Especialidad_755
21413331,Especialidad_968
62206505,Especialidad_740
11921389,Especialidad_996
28028263,Especialidad_789
98893334,Especialidad_420
58482192,Especialidad_648
64847114,Especialidad_412
63545886,Especialidad_887
96034479,Especialidad_732
16285191,Especialidad_662
40862843,Especialidad_359
34668732,Especialidad_225
86139239,Especialidad_139
57781882,Especialidad_481
27467974,Especialidad_937
35600697,Especialidad_939
22322260,Especialidad_432
47934528,Especialidad_723
73044735,Especialidad_266
65499736,Especialidad_246
13458905,Especialidad_717
27949337,Especialidad_346
16614963,Especialidad_511
56382814,Especialidad_463
53677231,Especialidad_528
98604949,Especialidad_615
25540524,Especialidad_834
51474102,Especialidad_580
66571979,Especialidad_77
15808006,Especialidad_926
97845772,Especialidad_419
81502000,Especialidad_6
94508022,Especialidad_890
49638541,Especialidad_884
60825929,Especialidad_539
26956373,Especialidad_484
55603969,Especialidad_965
37953105,Especialidad_772
72294060,Especialidad_684
94407364,Especialidad_727
12130173,Especialidad_480
92234802,Especialidad_194
44707122,Especialidad_243
13665020,Especialidad_209
22204787,Especialidad_43
26228915,Especialidad_941
55632854,Especialidad_629
93890006,Especialidad_263
87079870,Especialidad_199
12881746,Especialidad_186
83566237,Especialidad_533
75644002,Especialidad_197
51494498,Especialidad_241
43328898,Especialidad_714
62444613,Especialidad_866
28976460,Especialidad_287
27989986,Especialidad_298
30748569,Especialidad_686
32091255,Especialidad_400
77020593,Especialidad_800
13074950,Especialidad_279
33126328,Especialidad_91
28165972,Especialidad_550
57346043,Especialidad_254
94917877,Especialidad_803
84691635,Especialidad_726
87026018,Especialidad_852
88029747,Especialidad_353
51760131,Especialidad_702
98849550,Especialidad_446
85417077,Especialidad_722
99516421,Especialidad_537
34292926,Especialidad_505
78446505,Especialidad_494
97914425,Especialidad_969
38680827,Especialidad_851
24702199,Especialidad_400
92235159,Especialidad_771
50940855,Especialidad_629
94510886,Especialidad_573
97482213,Especialidad_51
91866946,Especialidad_859
59654895,Especialidad_296
45841092,Especialidad_574
69807555,Especialidad_57
44618903,Especialidad_435
88985765,Especialidad_987
24915641,Especialidad_948
98252349,Especialidad_100
25959103,Especialidad_979
82790755,Especialidad_223
77810229,Especialidad_906
62555902,Especialidad_605
89551200,Especialidad_502
30458897,Especialidad_1000
60551019,Especialidad_188
50048886,Especialidad_462
62617766,Especialidad_535
20364631,Especialidad_184
59654895,Especialidad_65
40788968,Especialidad_449
89363553,Especialidad_722
73699345,Especialidad_24
40919335,Especialidad_65
86842038,Especialidad_183
66664263,Especialidad_543
21832829,Especialidad_953
49633353,Especialidad_770
37806521,Especialidad_196
61136589,Especialidad_514
83727445,Especialidad_996
65840015,Especialidad_821
91661693,Especialidad_274
25181437,Especialidad_18
37217666,Especialidad_490
94812975,Especialidad_474
86169527,Especialidad_326
97846626,Especialidad_512
80771487,Especialidad_294
40427707,Especialidad_178
65340823,Especialidad_595
18395716,Especialidad_892
18899711,Especialidad_794
57101188,Especialidad_470
73457246,Especialidad_35
43878403,Especialidad_739
39180005,Especialidad_220
95471015,Especialidad_786
27343489,Especialidad_544
78080954,Especialidad_316
17541869,Especialidad_535
16226311,Especialidad_10
59894657,Especialidad_476
11944816,Especialidad_414
26005514,Especialidad_936
84322049,Especialidad_882
66885289,Especialidad_894
54359010,Especialidad_222
53128343,Especialidad_728
15466232,Especialidad_468
65065992,Especialidad_303
46103611,Especialidad_711
17945465,Especialidad_971
32914340,Especialidad_79
57654515,Especialidad_352
54665808,Especialidad_933
64730010,Especialidad_58
74864516,Especialidad_407
49411285,Especialidad_265
90795015,Especialidad_232
78952402,Especialidad_121
82187708,Especialidad_401
54683792,Especialidad_400
22545161,Especialidad_276
91814850,Especialidad_963
70045898,Especialidad_477
51716070,Especialidad_872
20362107,Especialidad_258
29742933,Especialidad_275
27658047,Especialidad_57
71066432,Especialidad_485
40269760,Especialidad_464
43557262,Especialidad_530
99687262,Especialidad_404
79495699,Especialidad_565
19511431,Especialidad_278
18638914,Especialidad_994
77836056,Especialidad_874
68057147,Especialidad_478
70151499,Especialidad_293
28822933,Especialidad_931
64354035,Especialidad_897
24822676,Especialidad_578
60206281,Especialidad_895
38696633,Especialidad_5
75062487,Especialidad_9
85834176,Especialidad_170
23689860,Especialidad_372
12881746,Especialidad_611
57843418,Especialidad_327
22532188,Especialidad_546
69231443,Especialidad_584
63862674,Especialidad_111
77546863,Especialidad_444
67905989,Especialidad_710
74294604,Especialidad_891
43457862,Especialidad_25
61531906,Especialidad_365
33096802,Especialidad_415
85877182,Especialidad_262
60471530,Especialidad_106
62661886,Especialidad_484
80651474,Especialidad_721
76184716,Especialidad_359
71162336,Especialidad_802
85083305,Especialidad_52
29352075,Especialidad_669
37806600,Especialidad_45
62661886,Especialidad_846
97867097,Especialidad_244
75787911,Especialidad_427
56499014,Especialidad_50
87288425,Especialidad_854
87118962,Especialidad_634
23214997,Especialidad_612
66556145,Especialidad_909
67960405,Especialidad_548
47625379,Especialidad_764
27408092,Especialidad_416
50606713,Especialidad_578
68417440,Especialidad_421
85914972,Especialidad_105
75092543,Especialidad_524
48374423,Especialidad_120
87218571,Especialidad_738
40848367,Especialidad_593
45798836,Especialidad_816
79162242,Especialidad_952
86584806,Especialidad_68
71176556,Especialidad_221
10471967,Especialidad_517
42588212,Especialidad_472
38824848,Especialidad_198
50444152,Especialidad_293
44458601,Especialidad_96
58239358,Especialidad_517
15490678,Especialidad_845
71026112,Especialidad_535
82594480,Especialidad_52
56472183,Especialidad_54
66283421,Especialidad_530
