dni_medico,nombre_especialidad
72466115,Especialidad_5006
21314945,Especialidad_7840
63938891,Especialidad_6468
71381360,Especialidad_9128
59869920,Especialidad_8284
31119332,Especialidad_5682
73433473,Especialidad_60
60510937,Especialidad_9809
80923593,Especialidad_8507
32010987,Especialidad_7806
61208948,Especialidad_3314
89890024,Especialidad_6661
58986265,Especialidad_9993
40330465,Especialidad_114
95042682,Especialidad_8362
10227812,Especialidad_5264
74142776,Especialidad_3454
94918464,Especialidad_6206
61656018,Especialidad_8673
30312078,Especialidad_9684
67850770,Especialidad_7330
23899999,Especialidad_9850
14489763,Especialidad_6778
96704450,Especialidad_5328
14379595,Especialidad_7994
17140063,Especialidad_4892
59320412,Especialidad_248
53766439,Especialidad_8108
77246190,Especialidad_8229
44904421,Especialidad_5125
46356305,Especialidad_1026
83855268,Especialidad_7713
90846305,Especialidad_174
50478355,Especialidad_9057
86784125,Especialidad_1381
84259999,Especialidad_3619
77721145,Especialidad_7787
99499050,Especialidad_496
84577816,Especialidad_4607
73738043,Especialidad_6059
86157414,Especialidad_942
29054606,Especialidad_4551
45884411,Especialidad_8286
23140317,Especialidad_8146
85031926,Especialidad_1706
52172924,Especialidad_2047
13653033,Especialidad_953
70022742,Especialidad_3945
45267376,Especialidad_4283
18124569,Especialidad_2456
35992623,Especialidad_408
78142911,Especialidad_3621
79080245,Especialidad_8634
52537392,Especialidad_1321
80808504,Especialidad_4726
78028933,Especialidad_9967
22278104,Especialidad_748
45555961,Especialidad_6410
64331772,Especialidad_5688
42285810,Especialidad_7164
23682105,Especialidad_1700
89632515,Especialidad_4588
29904855,Especialidad_5941
37298399,Especialidad_1260
44927704,Especialidad_6389
53494251,Especialidad_9448
38546658,Especialidad_398
93050402,Especialidad_6162
75012707,Especialidad_6565
52337463,Especialidad_5931
79756464,Especialidad_4141
72733815,Especialidad_7192
97426736,Especialidad_9299
15923045,Especialidad_8045
56582390,Especialidad_2509
80045378,Especialidad_2783
55047635,Especialidad_4798
11915122,Especialidad_8029
36889367,Especialidad_5499
19662052,Especialidad_7811
49250275,Especialidad_1203
99878613,Especialidad_9526
75984100,Especialidad_1014
71670771,Especialidad_618
41977772,Especialidad_6351
98730033,Especialidad_9739
53042539,Especialidad_9079
59673076,Especialidad_4004
58156960,Especialidad_156
46943194,Especialidad_9728
38994266,Especialidad_4025
83029075,Especialidad_745
74422782,Especialidad_3350
67934381,Especialidad_438
60732354,Especialidad_8114
41543003,Especialidad_1410
31704718,Especialidad_6404
82346331,Especialidad_8135
65204103,Especialidad_4401
44077985,Especialidad_6176
33700414,Especialidad_9058
34818023,Especialidad_4944
65715519,Especialidad_9725
58524308,Especialidad_3674
89324311,Especialidad_3121
12614384,Especialidad_3909
79555805,Especialidad_2318
52786642,Especialidad_8772
46118695,Especialidad_1561
59744851,Especialidad_8096
71187811,Especialidad_2834
26799079,Especialidad_3849
25480860,Especialidad_2648
94827789,Especialidad_1945
45772814,Especialidad_5447
47248145,Especialidad_2133
42417688,Especialidad_7455
99788370,Especialidad_1399
80998281,Especialidad_4837
44404471,Especialidad_8016
40895091,Especialidad_9181
59357003,Especialidad_489
85964940,Especialidad_5644
68187649,Especialidad_325
62656946,Especialidad_9604
43652261,Especialidad_8150
76445460,Especialidad_9899
31217981,Especialidad_50
13092808,Especialidad_3952
99744051,Especialidad_6002
86221476,Especialidad_1767
16196369,Especialidad_3651
59516665,Especialidad_9020
78885642,Especialidad_6523
50356991,Especialidad_6771
22495571,Especialidad_9178
58536507,Especialidad_317
91188845,Especialidad_2685
85410433,Especialidad_9639
38058495,Especialidad_7408
83757691,Especialidad_8203
89709616,Especialidad_9317
81953249,Especialidad_4440
43012519,Especialidad_3523
25974105,Especialidad_4885
74250028,Especialidad_9152
47794151,Especialidad_6334
82275110,Especialidad_8218
78724258,Especialidad_8747
76013997,Especialidad_1628
73942738,Especialidad_8451
79779048,Especialidad_6508
94449732,Especialidad_1041
83904040,Especialidad_5028
68561598,Especialidad_5392
17929194,Especialidad_5261
79248517,Especialidad_8324
52595031,Especialidad_6710
41487177,Especialidad_5975
47251235,Especialidad_3372
65874007,Especialidad_791
77687167,Especialidad_9814
86566924,Especialidad_1645
79382135,Especialidad_3672
79401584,Especialidad_7995
98827594,Especialidad_3921
90630743,Especialidad_7133
96901173,Especialidad_9571
70724540,Especialidad_7714
39964634,Especialidad_8148
94467621,Especialidad_7373
36239783,Especialidad_5678
53866674,Especialidad_7036
87164518,Especialidad_670
36198197,Especialidad_7450
17211949,Especialidad_8264
92880624,Especialidad_2037
19344255,Especialidad_7127
92836389,Especialidad_10
44463606,Especialidad_8030
97104302,Especialidad_535
87333373,Especialidad_4130
34718814,Especialidad_8209
40007108,Especialidad_4495
72578815,Especialidad_8726
91034423,Especialidad_4330
35492319,Especialidad_2505
92619967,Especialidad_6843
64443254,Especialidad_8654
73366525,Especialidad_9601
47994056,Especialidad_9954
72216766,Especialidad_4611
35706585,Especialidad_5849
73699997,Especialidad_2398
40451681,Especialidad_632
45832434,Especialidad_8326
70129469,Especialidad_9821
14635326,Especialidad_3485
72034471,Especialidad_433
34787940,Especialidad_8244
56424659,Especialidad_3398
61328699,Especialidad_1796
45602793,Especialidad_9852
35622752,Especialidad_4224
45299826,Especialidad_2891
95366043,Especialidad_4831
39766786,Especialidad_6504
35012540,Especialidad_113
24734430,Especialidad_8734
93175499,Especialidad_6124
64850181,Especialidad_4460
98270276,Especialidad_5516
30921891,Especialidad_3453
46039132,Especialidad_3130
38806715,Especialidad_3154
62277879,Especialidad_7282
18617444,Especialidad_2988
95872251,Especialidad_6477
32701864,Especialidad_8398
43381690,Especialidad_7267
99438994,Especialidad_4019
74870457,Especialidad_9195
59888253,Especialidad_6455
88532758,Especialidad_8919
12058759,Especialidad_5510
34095659,Especialidad_8884
77683785,Especialidad_6625
73909165,Especialidad_4493
19833758,Especialidad_9968
82136312,Especialidad_5397
20984227,Especialidad_6642
34203596,Especialidad_6413
53888335,Especialidad_7705
31767841,Especialidad_8948
12189243,Especialidad_31
43745353,Especialidad_8823
21440628,Especialidad_6371
46081638,Especialidad_3514
91023583,Especialidad_444
30972629,Especialidad_9437
21207666,Especialidad_2968
27273929,Especialidad_2090
45405580,Especialidad_4190
45800365,Especialidad_5488
94850146,Especialidad_4443
56741902,Especialidad_9169
60064043,Especialidad_2975
76672510,Especialidad_4244
29217018,Especialidad_940
28362151,Especialidad_8027
35060400,Especialidad_7401
52263692,Especialidad_10
36189898,Especialidad_680
32024680,Especialidad_8504
28095717,Especialidad_7238
10695504,Especialidad_902
94101224,Especialidad_2787
90202375,Especialidad_4357
51407655,Especialidad_6769
41562682,Especialidad_7505
96205405,Especialidad_5884
90525917,Especialidad_5375
45284138,Especialidad_9263
20850034,Especialidad_6846
38434294,Especialidad_6416
55017647,Especialidad_8886
65005807,Especialidad_8304
32682526,Especialidad_7994
19970539,Especialidad_1776
37099713,Especialidad_5627
55717711,Especialidad_5457
69085821,Especialidad_9238
18749485,Especialidad_5785
59889354,Especialidad_4573
97680512,Especialidad_7997
19654330,Especialidad_917
29372813,Especialidad_1779
48786768,Especialidad_8491
86735815,Especialidad_3673
43070075,Especialidad_6568
19038602,Especialidad_9676
31309565,Especialidad_7979
89640519,Especialidad_4863
96873702,Especialidad_6145
80095176,Especialidad_2621
26451547,Especialidad_54
52722305,Especialidad_1799
77590259,Especialidad_1226
92221148,Especialidad_3594
59554134,Especialidad_1155
45863970,Especialidad_9612
14988168,Especialidad_3001
18434355,Especialidad_6399
45112727,Especialidad_786
14395722,Especialidad_940
11397533,Especialidad_5468
19557346,Especialidad_6359
26544210,Especialidad_7562
86658192,Especialidad_2750
51583808,Especialidad_102
32892883,Especialidad_8810
81217440,Especialidad_4375
46750696,Especialidad_1103
95232083,Especialidad_1101
52767859,Especialidad_3685
83024203,Especialidad_4357
19623554,Especialidad_6200
54308426,Especialidad_7552
78427652,Especialidad_9584
22131469,Especialidad_6504
41681276,Especialidad_7921
50301799,Especialidad_7533
18511773,Especialidad_3337
27370319,Especialidad_2908
89895064,Especialidad_5560
43058007,Especialidad_6507
86388752,Especialidad_5677
57468669,Especialidad_2271
14978026,Especialidad_1277
41408268,Especialidad_7213
34577294,Especialidad_5200
49369652,Especialidad_7469
33564111,Especialidad_6573
25826151,Especialidad_7008
16005309,Especialidad_2608
42678343,Especialidad_6293
25923578,Especialidad_5387
57808403,Especialidad_363
91552914,Especialidad_5614
20481473,Especialidad_5497
23668330,Especialidad_820
60564279,Especialidad_6876
38184809,Especialidad_1181
86661697,Especialidad_393
73897151,Especialidad_3205
93243134,Especialidad_5246
68883450,Especialidad_8994
44713207,Especialidad_150
81894607,Especialidad_8983
81610016,Especialidad_1376
87552549,Especialidad_5896
33968703,Especialidad_3906
62328583,Especialidad_6587
47286477,Especialidad_3111
47665072,Especialidad_7029
99953747,Especialidad_4135
34911611,Especialidad_507
50189238,Especialidad_6226
11867620,Especialidad_3246
19936198,Especialidad_1649
91947949,Especialidad_5447
98681851,Especialidad_3153
35928772,Especialidad_2106
49426409,Especialidad_6643
97368986,Especialidad_8731
46299521,Especialidad_3071
30435031,Especialidad_7252
59185732,Especialidad_9569
30751347,Especialidad_9292
41945498,Especialidad_1035
26035060,Especialidad_5310
76099823,Especialidad_725
95644640,Especialidad_4695
32553340,Especialidad_4243
26247703,Especialidad_4407
57853394,Especialidad_1386
51120594,Especialidad_671
53538167,Especialidad_4940
25251978,Especialidad_5558
94954851,Especialidad_780
27125983,Especialidad_6355
12260689,Especialidad_2081
94208140,Especialidad_6702
20314050,Especialidad_5448
21137198,Especialidad_5138
62037754,Especialidad_2607
87911642,Especialidad_1936
28838589,Especialidad_3782
37880604,Especialidad_2321
29268994,Especialidad_4549
27548415,Especialidad_353
16937622,Especialidad_4167
62194969,Especialidad_9696
56768237,Especialidad_3069
83431993,Especialidad_4001
84503426,Especialidad_624
35280558,Especialidad_8457
12713574,Especialidad_1829
21703356,Especialidad_3389
15861141,Especialidad_7306
90933432,Especialidad_5737
92834686,Especialidad_2329
83501623,Especialidad_4976
15609833,Especialidad_8703
95964439,Especialidad_1926
95280331,Especialidad_7675
10441356,Especialidad_940
13679584,Especialidad_9900
57668959,Especialidad_2494
84987623,Especialidad_2380
51243648,Especialidad_6223
72612472,Especialidad_4991
18640606,Especialidad_2056
15949220,Especialidad_4866
73429807,Especialidad_911
46790179,Especialidad_8557
55500382,Especialidad_1686
25064107,Especialidad_2596
81958799,Especialidad_3448
65932604,Especialidad_7135
72804395,Especialidad_496
87556941,Especialidad_3736
39107673,Especialidad_9320
37559808,Especialidad_6603
54567214,Especialidad_4027
82383947,Especialidad_9359
55509263,Especialidad_4336
91682161,Especialidad_9087
79678988,Especialidad_2831
49645779,Especialidad_6165
70958443,Especialidad_4641
70919039,Especialidad_1379
16824614,Especialidad_2181
48642559,Especialidad_6429
21055873,Especialidad_7676
51963215,Especialidad_2866
83299440,Especialidad_564
12638633,Especialidad_8867
66602665,Especialidad_6462
50467503,Especialidad_9560
71972924,Especialidad_2014
90549046,Especialidad_8084
71255465,Especialidad_8960
50122849,Especialidad_2
61303806,Especialidad_1523
84007543,Especialidad_1354
70515174,Especialidad_4196
58250046,Especialidad_1717
56398051,Especialidad_3853
40085979,Especialidad_5914
97116315,Especialidad_772
13130181,Especialidad_829
55072137,Especialidad_977
16977850,Especialidad_1155
39781446,Especialidad_2055
27577782,Especialidad_7265
39954922,Especialidad_7170
88576351,Especialidad_4573
76554997,Especialidad_7810
91829370,Especialidad_8666
66216071,Especialidad_853
81137913,Especialidad_6226
68145481,Especialidad_4865
49408319,Especialidad_4760
97489707,Especialidad_2950
81617875,Especialidad_9983
37440111,Especialidad_9882
74933531,Especialidad_2560
73682129,Especialidad_1871
55162577,Especialidad_8285
43194583,Especialidad_2077
69762270,Especialidad_9522
23974502,Especialidad_3791
85866092,Especialidad_4987
14208775,Especialidad_2658
80743402,Especialidad_967
46362355,Especialidad_2028
87818505,Especialidad_3813
32115222,Especialidad_3780
11271291,Especialidad_1141
34281800,Especialidad_8868
43945524,Especialidad_4700
21400510,Especialidad_647
76720505,Especialidad_8536
28391986,Especialidad_5268
23689517,Especialidad_5675
84520208,Especialidad_6912
66316955,Especialidad_4243
54784626,Especialidad_791
78262859,Especialidad_938
88882131,Especialidad_9868
29081400,Especialidad_8045
37388759,Especialidad_3248
55336125,Especialidad_4049
44856924,Especialidad_955
66597935,Especialidad_5321
24189309,Especialidad_3314
83518156,Especialidad_6523
18297826,Especialidad_6283
53776297,Especialidad_7763
99158759,Especialidad_7305
10976323,Especialidad_1321
90155675,Especialidad_6741
63276467,Especialidad_2894
51255513,Especialidad_2411
15083737,Especialidad_9095
80786462,Especialidad_3608
66951766,Especialidad_4442
28712889,Especialidad_7219
69632117,Especialidad_1724
72006413,Especialidad_4749
65878628,Especialidad_7726
12822397,Especialidad_857
78457189,Especialidad_1960
51427067,Especialidad_1582
10992548,Especialidad_8240
72610893,Especialidad_3278
86532923,Especialidad_4351
77926831,Especialidad_800
93828715,Especialidad_7167
97777870,Especialidad_6886
87114519,Especialidad_2078
22239582,Especialidad_5825
88946608,Especialidad_1692
56059866,Especialidad_8134
26310820,Especialidad_9389
46127854,Especialidad_8832
80540841,Especialidad_4120
25320958,Especialidad_9330
63782830,Especialidad_8631
35954151,Especialidad_306
69567345,Especialidad_7955
32011021,Especialidad_4705
12591646,Especialidad_9596
47603872,Especialidad_3698
91463578,Especialidad_5949
31723270,Especialidad_8084
16265241,Especialidad_581
97385566,Especialidad_7982
39147467,Especialidad_2196
84626372,Especialidad_9296
53540093,Especialidad_2501
48368131,Especialidad_9461
86029741,Especialidad_3344
53550248,Especialidad_8031
95794406,Especialidad_3877
87152078,Especialidad_5630
72387737,Especialidad_2143
75784410,Especialidad_574
23176576,Especialidad_8247
49199093,Especialidad_7452
54983804,Especialidad_7810
77400557,Especialidad_4852
70262778,Especialidad_9799
19311990,Especialidad_9985
19117659,Especialidad_9494
48028753,Especialidad_7149
68569759,Especialidad_2681
54184454,Especialidad_2621
18490629,Especialidad_5298
99851541,Especialidad_4838
51523998,Especialidad_3932
62737814,Especialidad_8573
10667233,Especialidad_7607
76204565,Especialidad_7898
38426326,Especialidad_1880
52889810,Especialidad_212
27706125,Especialidad_8703
11366237,Especialidad_8669
67782879,Especialidad_2910
87338220,Especialidad_3482
48845295,Especialidad_5808
31374282,Especialidad_8226
93658561,Especialidad_609
92455630,Especialidad_4147
92570422,Especialidad_6273
58802130,Especialidad_7990
41863547,Especialidad_3588
19104303,Especialidad_1381
18215638,Especialidad_7720
69302318,Especialidad_6129
90746092,Especialidad_6225
14872833,Especialidad_6364
30715574,Especialidad_4416
63642311,Especialidad_2052
43691169,Especialidad_4523
93747605,Especialidad_1535
98132392,Especialidad_8260
93568609,Especialidad_4972
36972371,Especialidad_2016
11346594,Especialidad_6688
68476049,Especialidad_3490
43230831,Especialidad_650
46789458,Especialidad_9565
19953045,Especialidad_8017
58190804,Especialidad_6861
69291766,Especialidad_9858
92132193,Especialidad_5624
18651861,Especialidad_526
58127282,Especialidad_7655
91559260,Especialidad_4999
90003560,Especialidad_8218
62477910,Especialidad_2915
38780002,Especialidad_5979
69826396,Especialidad_3453
70809500,Especialidad_4235
36258080,Especialidad_6360
78391298,Especialidad_7127
30207550,Especialidad_551
37081721,Especialidad_6172
30637004,Especialidad_7531
22725882,Especialidad_4352
43364200,Especialidad_7031
49850112,Especialidad_7980
41947253,Especialidad_9799
17871865,Especialidad_1591
51349942,Especialidad_1356
93053792,Especialidad_3659
70685923,Especialidad_1015
44707174,Especialidad_9908
23904141,Especialidad_3302
59842785,Especialidad_8611
62124842,Especialidad_8920
90896279,Especialidad_9391
81339621,Especialidad_710
84107049,Especialidad_3801
91089945,Especialidad_9969
66939273,Especialidad_8243
58218003,Especialidad_8205
18234353,Especialidad_5038
14346109,Especialidad_3340
37526106,Especialidad_500
24974975,Especialidad_3530
18691868,Especialidad_1974
86462175,Especialidad_9821
65951647,Especialidad_6772
57386996,Especialidad_236
37781068,Especialidad_8998
36834684,Especialidad_1901
61014107,Especialidad_9047
26618887,Especialidad_1856
20908457,Especialidad_1478
55925312,Especialidad_8491
92125592,Especialidad_3350
11481743,Especialidad_6247
84970764,Especialidad_5820
36316662,Especialidad_6621
31325920,Especialidad_7019
36439820,Especialidad_5034
52115163,Especialidad_879
99046639,Especialidad_9592
96643121,Especialidad_2083
26200650,Especialidad_5431
16557184,Especialidad_5518
38708103,Especialidad_4479
26392926,Especialidad_7019
44338680,Especialidad_2555
74841640,Especialidad_3347
21735549,Especialidad_6879
14152114,Especialidad_3727
73697572,Especialidad_7145
74399396,Especialidad_7916
33297941,Especialidad_5728
84234023,Especialidad_2819
77445865,Especialidad_2126
25334646,Especialidad_4694
70295484,Especialidad_4014
15080494,Especialidad_4104
46998253,Especialidad_5756
33994501,Especialidad_5998
85529105,Especialidad_5854
64429235,Especialidad_3561
64226085,Especialidad_6231
42543645,Especialidad_1808
11929740,Especialidad_9523
47683967,Especialidad_1682
59824866,Especialidad_8193
27294331,Especialidad_5683
53376082,Especialidad_9256
18960099,Especialidad_2803
69001536,Especialidad_3406
39619083,Especialidad_1516
66682259,Especialidad_3331
84024250,Especialidad_6603
87481895,Especialidad_5149
32591020,Especialidad_8379
59963022,Especialidad_2744
23796931,Especialidad_5804
87114529,Especialidad_2340
39798684,Especialidad_1721
89690331,Especialidad_4475
67844004,Especialidad_4226
56599904,Especialidad_8554
14382031,Especialidad_178
87476355,Especialidad_2162
26082339,Especialidad_5796
89842056,Especialidad_171
24153169,Especialidad_792
55911733,Especialidad_9504
33874124,Especialidad_6184
95441978,Especialidad_9782
62074991,Especialidad_7182
50682969,Especialidad_6426
89210109,Especialidad_1241
84055244,Especialidad_6246
29655782,Especialidad_5802
36110853,Especialidad_9952
39795885,Especialidad_4025
14688075,Especialidad_3824
77834658,Especialidad_687
54196996,Especialidad_8978
80790898,Especialidad_1990
45386340,Especialidad_540
92344079,Especialidad_9970
57257695,Especialidad_7299
86573132,Especialidad_5526
66282402,Especialidad_7662
98362938,Especialidad_992
23335857,Especialidad_3223
13344943,Especialidad_1163
76161542,Especialidad_9198
37023799,Especialidad_3449
68823492,Especialidad_3119
20996897,Especialidad_5132
91593925,Especialidad_3954
44873877,Especialidad_2550
19663195,Especialidad_5561
11605239,Especialidad_6175
66896759,Especialidad_5564
41433228,Especialidad_4536
71347704,Especialidad_4654
88415322,Especialidad_9654
68385098,Especialidad_6371
35004697,Especialidad_8869
92313813,Especialidad_1281
21036140,Especialidad_6130
10268148,Especialidad_6300
23366366,Especialidad_9626
97044293,Especialidad_6636
63425303,Especialidad_2758
42067776,Especialidad_32
93441284,Especialidad_1786
65676239,Especialidad_1476
34337228,Especialidad_7798
60660521,Especialidad_8631
74687038,Especialidad_4776
45077697,Especialidad_1242
82663286,Especialidad_9438
75446913,Especialidad_5214
68206599,Especialidad_7111
27654401,Especialidad_9488
16902750,Especialidad_9701
96763466,Especialidad_1110
57950909,Especialidad_4055
88086002,Especialidad_3577
77346250,Especialidad_5468
72698092,Especialidad_2329
77979508,Especialidad_3699
30359203,Especialidad_3972
55027169,Especialidad_6392
48313221,Especialidad_9873
49932236,Especialidad_3102
76812797,Especialidad_4466
84729011,Especialidad_6777
76983448,Especialidad_6676
68160250,Especialidad_8194
98675663,Especialidad_1417
20063147,Especialidad_4599
75187413,Especialidad_6647
70302250,Especialidad_2119
40609522,Especialidad_4035
79017950,Especialidad_3396
51993686,Especialidad_3338
96056192,Especialidad_8169
72236360,Especialidad_4452
35820027,Especialidad_9014
20197084,Especialidad_1918
56339188,Especialidad_9006
59769275,Especialidad_2827
95132696,Especialidad_6386
10350249,Especialidad_5430
83664927,Especialidad_6272
10763261,Especialidad_4855
53357384,Especialidad_6413
70694172,Especialidad_3826
61773891,Especialidad_8494
53861798,Especialidad_8928
72260301,Especialidad_6333
81357728,Especialidad_2944
94094693,Especialidad_9439
54821379,Especialidad_3342
75959102,Especialidad_8258
95291316,Especialidad_1677
98895555,Especialidad_773
20753516,Especialidad_1238
27298013,Especialidad_3035
66634816,Especialidad_7668
73673837,Especialidad_5112
52744002,Especialidad_9339
87869670,Especialidad_138
86287048,Especialidad_589
79707910,Especialidad_5276
71877901,Especialidad_6324
40142706,Especialidad_7964
24037582,Especialidad_2673
11510333,Especialidad_7334
47979938,Especialidad_281
37148819,Especialidad_7011
38680213,Especialidad_1210
16047422,Especialidad_9158
20923778,Especialidad_6269
36212480,Especialidad_4032
96013268,Especialidad_2800
72107503,Especialidad_1571
86786800,Especialidad_1222
88633174,Especialidad_4074
77650903,Especialidad_4421
27296375,Especialidad_8958
24790236,Especialidad_7313
34703760,Especialidad_407
80166056,Especialidad_3201
89442999,Especialidad_6968
14608627,Especialidad_8059
40495580,Especialidad_1670
88066423,Especialidad_6826
31677451,Especialidad_2440
26275202,Especialidad_1788
37935001,Especialidad_2148
63602517,Especialidad_8506
37483794,Especialidad_9293
69952683,Especialidad_2088
18667651,Especialidad_9957
10520123,Especialidad_1090
46072116,Especialidad_1213
23256901,Especialidad_5517
10254727,Especialidad_9394
90464734,Especialidad_8808
26012954,Especialidad_454
70784123,Especialidad_257
71215657,Especialidad_9274
15271817,Especialidad_8480
62268900,Especialidad_1128
43359483,Especialidad_1917
18172309,Especialidad_422
27010283,Especialidad_210
11562174,Especialidad_9958
35691660,Especialidad_2189
29041284,Especialidad_4403
46035473,Especialidad_8150
17577160,Especialidad_5881
17067509,Especialidad_7021
86745282,Especialidad_4728
18144771,Especialidad_5091
56642782,Especialidad_8369
11960832,Especialidad_7650
81434680,Especialidad_1452
65795272,Especialidad_9807
66722614,Especialidad_7571
60251207,Especialidad_7111
54450758,Especialidad_9340
92377447,Especialidad_9894
62237946,Especialidad_6343
19383745,Especialidad_8615
61878803,Especialidad_7138
40343958,Especialidad_6774
31365798,Especialidad_1223
66050935,Especialidad_8891
60547637,Especialidad_4257
75722459,Especialidad_6919
20218135,Especialidad_847
28408906,Especialidad_2925
40381661,Especialidad_2200
30544208,Especialidad_6256
52481848,Especialidad_49
75522345,Especialidad_8293
50854773,Especialidad_190
95419447,Especialidad_5562
93892907,Especialidad_4296
74596765,Especialidad_1148
26721400,Especialidad_3895
28302355,Especialidad_7566
46622649,Especialidad_5274
54140804,Especialidad_3558
24625211,Especialidad_3981
34409420,Especialidad_9884
40056551,Especialidad_7314
50977469,Especialidad_6944
61642322,Especialidad_9562
48018803,Especialidad_1897
70959834,Especialidad_734
50895050,Especialidad_7694
26402823,Especialidad_66
14824607,Especialidad_5013
55356471,Especialidad_653
39615828,Especialidad_903
23775798,Especialidad_9267
31711058,Especialidad_2675
46478201,Especialidad_1423
68531936,Especialidad_2889
69785183,Especialidad_534
56216314,Especialidad_5952
35281010,Especialidad_6773
98069464,Especialidad_5935
52565063,Especialidad_5281
74656417,Especialidad_369
54805975,Especialidad_6648
34149453,Especialidad_4140
94613399,Especialidad_3344
49083690,Especialidad_424
70905675,Especialidad_5660
97391051,Especialidad_3032
67578124,Especialidad_345
55244929,Especialidad_4926
48178952,Especialidad_4686
23702576,Especialidad_4502
57101512,Especialidad_4644
51860169,Especialidad_4795
36061033,Especialidad_5243
15221248,Especialidad_3965
64652542,Especialidad_5512
53732874,Especialidad_427
70713427,Especialidad_8453
42644155,Especialidad_9644
28142357,Especialidad_5831
31535208,Especialidad_419
40555776,Especialidad_5634
69612059,Especialidad_2989
14761085,Especialidad_2542
82461474,Especialidad_3616
14765888,Especialidad_1940
26330510,Especialidad_8246
43406760,Especialidad_1817
51827699,Especialidad_2476
79662453,Especialidad_7729
25600529,Especialidad_5336
46213062,Especialidad_755
96392722,Especialidad_5763
64104822,Especialidad_4037
70599109,Especialidad_4425
32126584,Especialidad_1921
57805241,Especialidad_4712
82074870,Especialidad_4931
23085914,Especialidad_2655
37535596,Especialidad_575
65593060,Especialidad_4993
35745803,Especialidad_940
47075354,Especialidad_9893
59703798,Especialidad_6925
42343797,Especialidad_962
71099031,Especialidad_1856
25385600,Especialidad_3101
52254135,Especialidad_8691
30167299,Especialidad_9374
68516045,Especialidad_5818
50746362,Especialidad_3233
75515628,Especialidad_4589
79865731,Especialidad_5855
56659835,Especialidad_8303
14650771,Especialidad_5723
24867713,Especialidad_5189
16647969,Especialidad_5840
76216818,Especialidad_4863
30300130,Especialidad_6117
66451903,Especialidad_1952
45313109,Especialidad_4566
35085326,Especialidad_211
44467977,Especialidad_5149
59576481,Especialidad_8093
26280980,Especialidad_8121
24961314,Especialidad_5164
28223036,Especialidad_1341
59671504,Especialidad_236
55850761,Especialidad_9424
80622977,Especialidad_4037
63447897,Especialidad_614
60020703,Especialidad_1077
17133338,Especialidad_6126
29297193,Especialidad_793
76306399,Especialidad_5694
56937488,Especialidad_6727
16619878,Especialidad_7222
14713531,Especialidad_1
21085586,Especialidad_954
20595323,Especialidad_3879
75485109,Especialidad_8321
41972659,Especialidad_1863
57254137,Especialidad_6091
17657197,Especialidad_3356
40157974,Especialidad_1167
55421483,Especialidad_8131
31897395,Especialidad_2068
45309914,Especialidad_1614
95234171,Especialidad_6553
67482461,Especialidad_46
26733701,Especialidad_1864
30093437,Especialidad_1667
68221975,Especialidad_5465
68734246,Especialidad_8372
16588627,Especialidad_7468
66039575,Especialidad_8545
58124027,Especialidad_9087
18232617,Especialidad_535
16639016,Especialidad_4941
72260523,Especialidad_7919
12760485,Especialidad_4171
67009046,Especialidad_7765
91568560,Especialidad_3843
58644573,Especialidad_5461
89110510,Especialidad_2401
20465736,Especialidad_2394
58553161,Especialidad_9231
72671133,Especialidad_7458
92482846,Especialidad_4158
82390896,Especialidad_1665
70199590,Especialidad_596
28021511,Especialidad_5779
72975230,Especialidad_632
82543347,Especialidad_8973
10839523,Especialidad_4586
27722062,Especialidad_8930
68761763,Especialidad_8759
88312005,Especialidad_8505
93423680,Especialidad_4547
80779993,Especialidad_5908
12903828,Especialidad_4571
74160278,Especialidad_7371
26531076,Especialidad_2844
66804792,Especialidad_3706
46441868,Especialidad_9673
27365976,Especialidad_3322
48164652,Especialidad_4497
33502820,Especialidad_3779
50658327,Especialidad_5973
86668485,Especialidad_9736
15484114,Especialidad_9463
60701593,Especialidad_3269
34181993,Especialidad_4329
39531226,Especialidad_3542
25513984,Especialidad_4427
76251611,Especialidad_6362
98554544,Especialidad_272
21710639,Especialidad_670
35399080,Especialidad_2430
38125915,Especialidad_415
45349911,Especialidad_9325
53226243,Especialidad_6653
86537553,Especialidad_5879
64288183,Especialidad_7669
86455136,Especialidad_6200
25722858,Especialidad_1902
62524510,Especialidad_6327
47461488,Especialidad_4690
40478789,Especialidad_7234
85144237,Especialidad_8024
77948721,Especialidad_1180
76969624,Especialidad_20
86415862,Especialidad_6527
42828492,Especialidad_7213
33207785,Especialidad_7851
71638192,Especialidad_6299
94747688,Especialidad_4323
77000099,Especialidad_4153
21137932,Especialidad_9106
37256678,Especialidad_906
14089946,Especialidad_836
95879865,Especialidad_676
65497560,Especialidad_1079
50402661,Especialidad_2830
86465770,Especialidad_6370
45882977,Especialidad_5290
19775810,Especialidad_3364
85003271,Especialidad_4200
45418174,Especialidad_940
39018433,Especialidad_9103
57983482,Especialidad_8195
23113085,Especialidad_7650
49297877,Especialidad_1725
47488588,Especialidad_5450
35951379,Especialidad_5920
33590516,Especialidad_1655
47324823,Especialidad_2775
56328683,Especialidad_5092
86450309,Especialidad_5202
76004374,Especialidad_7904
70862616,Especialidad_8161
58084217,Especialidad_8923
46084330,Especialidad_8047
12286281,Especialidad_7402
23432970,Especialidad_7441
48988775,Especialidad_4361
80765338,Especialidad_6744
52237254,Especialidad_1155
54371359,Especialidad_532
58248130,Especialidad_7913
27614009,Especialidad_9338
